,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_sqrt,Sulfatos_sqr,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_sqrt,aleatorio2_log,Beneficio
2570,0.58,0.27,10.0,0.566,1.06781,3.94,1.99,7.5,2,3.79,B,****,Reg 1,14.285714285714285,0.9125384335348856,0.09795257517802092,11.768120003965773,19.861503278456823,10.504259874449449,22.465657555858943,1.5668325680725692,2.0364515191108263,21.377150145955838,1.455996273583397,1.3645593560288818,3.592056162143652,1.7802746202927446,-1.0870564990238256,972
2571,1.48,-0.9,-22.8,0.579,0.97286,4.24,-0.05,10.9,1,3.76,R,**,Reg 2,7.142857142857142,0.6121581432140404,0.9380805928379105,21.20013110573929,5.013360123218028,5.084663104398091,22.859643113209373,1.2299741952576668,2.143514994018765,5.930125223772701,1.7552528448709697,0.9649150833430776,3.515226989177903,1.458056296531807,1.172496407981834,595
2572,1.45,-0.16,4.2,0.575,1.00911,2.49,-0.52,19.8,1,5.47,M,**,Reg 3,0.0,0.9625077387169465,0.4050717896244118,20.84132789259809,11.975047916773864,9.404372077448235,22.7380520222374,1.3883983551654238,1.4085854773017867,3.728777535078914,2.365679266624761,0.9649150833430776,9.220034230212278,1.8283761057689922,0.33269409866762634,209
2573,0.22,-1.2,42.0,0.093,1.03129,3.08,0.49,6.7,2,1.3,R,**,Reg 1,0.0,0.20235697602271663,0.8921031915183423,8.76700635337258,3.522293278904261,17.665915317194344,10.459855536521463,1.463628730435776,1.6924063150805821,9.08694574947141,1.3761578638230205,1.3645593560288818,0.04156784602445155,0.8380790824758255,1.122241149707292,472
2574,0.5,1.77,1.1,-0.468,1.04259,3.21,0.42,10.9,4,1.69,R,**,Reg 2,0.0,0.8912754278474844,0.526073394384279,11.063097672223275,116.01898384335882,8.841438509121177,2.097945377123332,1.4978799487330057,1.7487610536068785,8.639868991441043,1.7552528448709697,1.9297524380738358,0.21977200096839808,1.7594076014487956,0.5940829745558335,560
2575,-0.83,0.22,1.4,0.041,0.91473,3.14,0.48,9.9,3,4.76,B,*,Reg 3,0.0,0.600624528519993,0.544576873112629,2.532471201327324,18.726712867722608,8.89515670887253,9.416592720399747,0.1,1.7186458283496138,9.022387198339834,1.672802796586954,1.6712221139600012,6.523769057448307,1.4442517558979355,0.628652768091485,586
2576,0.58,0.07,6.9,0.084,0.9944,2.55,2.23,9.7,1,2.04,M,**,Reg 3,0.0,0.5388140686864977,0.8750507660806514,11.768120003965773,15.696754196914581,9.908823502884902,10.27536958778771,1.3308170032660043,1.44000603986386,23.824131067093155,1.6558201972549538,0.9649150833430776,0.49920451364031343,1.3678992374976524,1.1029407623853469,364
2577,-0.98,0.28,-4.1,0.029,0.98332,3.0,0.41,17.5,3,1.57,B,***,Reg 1,0.0,0.953808224329219,0.31171198344156426,1.948049826478089,20.096583377782547,7.936173440885411,9.183621429678649,1.2819184453808665,1.6567739751354462,8.576921473606356,2.2240410698262116,1.6712221139600012,0.14999020462431506,1.8200931690204964,0.07069320894889175,873
2578,0.69,1.4,2.1,0.743,0.9962,3.03,0.51,9.9,4,1.0,M,Desc,Reg 2,0.0,0.9135130369989402,0.24669858200236305,12.773082009744485,75.06800574629564,9.021131876913033,28.124045141140883,1.338270760639726,1.6702251880137466,9.21675329457608,1.672802796586954,1.9297524380738358,1e-08,1.781225214250867,-0.16323768379474388,393
2579,0.36,1.38,-56.0,0.036,0.97167,4.16,1.89,10.0,2,3.1,M,*,Reg 2,0.0,0.026742090534279783,0.18939523148635418,9.881707349027474,73.32205909245815,1.579511578851367,9.31916671601128,1.2236307552392747,2.1154945991291827,20.39669985650158,1.6812297676358767,1.3645593560288818,2.035112206890459,0.30386226879182726,-0.4275958471090543,303
2580,0.29,-0.94,109.9,0.044,0.96514,3.12,-0.28,11.7,3,2.31,R,Desc,Reg 3,0.0,0.717003947463078,0.41575711871063625,9.316020685257413,4.782868609676004,38.993124704723186,9.475291500121747,1.1869319494716744,1.7099440636008822,4.789349230438631,1.8185233657983146,1.6712221139600012,0.7920071058247886,1.5780169540276068,0.35873242054444515,430
2581,0.25,1.29,37.4,0.041,0.9969,2.57,0.7,9.1,3,3.11,B,****,Reg 1,0.0,0.5600406613691317,0.3850655686897385,9.00025669986789,65.95437910225614,16.522504841180382,9.416592720399747,1.3411361011798613,1.4503282999045521,10.495839422031727,1.603793787786427,1.6712221139600012,2.0545390104665446,1.3945911406095166,0.2820406048300319,546
2582,0.34,0.26,10.3,0.041,0.99514,3.08,-2.02,11.6,3,2.13,M,*,Reg 2,7.142857142857142,0.42139536044310744,0.41306223920196006,9.71838132959468,19.629173032280775,10.56280468624997,9.416592720399747,1.3338964612812603,1.6924063150805821,0.10363079970445506,1.8107354573870202,1.6712221139600012,0.5893305033672936,1.2096543753298872,0.3522291178417111,340
2583,-1.55,0.28,0.9,0.037,1.00438,3.13,-1.13,10.0,4,4.14,M,**,Reg 1,0.0,0.07706305127181745,0.7981705700896377,0.42544503120376437,20.096583377782547,8.805716761947037,9.338611387374154,1.3706665833745821,1.714300467238376,1.6298154982555044,1.6812297676358767,1.9297524380738358,4.5497643088730735,0.5168513388759934,1.0109787675872122,346
2584,0.55,0.11,-77.8,0.035,0.97903,3.09,-1.57,9.7,2,1.53,M,*,Reg 3,0.0,0.263524929136143,0.07198700644217704,11.501184742028881,16.453197437948763,0.3616642407743073,9.299742309405818,1.261386583399131,1.6968077459318867,0.64745108261766,1.6558201972549538,1.3645593560288818,0.12968264261708198,0.9564828507033546,-1.395135050999111,210
2585,-1.18,0.63,39.2,0.383,0.95508,4.11,0.49,9.5,4,2.4,R,***,Reg 1,0.0,0.20345455841936833,0.02502968844883724,1.287909411573587,30.337248022644577,16.965370877725665,17.28298133100972,1.1226875187160061,2.0977918014654513,9.08694574947141,1.638661604787802,1.9297524380738358,0.9045577185553026,0.8403506935910197,-2.452129732707148,368
2586,-2.05,0.37,2.5,0.181,0.95155,3.14,0.42,10.6,3,1.26,M,*,Reg 2,0.0,0.46468682426107677,0.6061217998550137,1e-08,22.34154720337408,9.093515385592985,12.350208130988605,1.0972854259167697,1.7186458283496138,8.639868991441043,1.7309302537884312,1.6712221139600012,0.031226783129900126,1.2702944298116592,0.7357286983047826,399
2587,0.19,0.31,-14.35,-0.413,1.01325,2.69,0.36,13.4,2,1.86,MM,***,Reg 2,7.142857142857142,0.6719328458919792,0.47335488780262835,8.536818271917417,20.81865019706756,6.294894238689609,2.635756391429272,1.403379328753989,1.5107815439241434,8.265636098640528,1.9461554234756993,1.3645593560288818,0.3413771571898865,1.5276031025779797,0.488482995383796,430
2588,-0.85,-1.06,-24.0,-0.424,0.9989,3.32,0.79,7.7,2,1.37,B,***,Reg 2,0.0,0.775208495435159,0.7583960398265969,2.450125079622774,4.15304938293947,4.923262659105966,2.5232901172748576,1.349223147677968,1.7950644911089444,11.130720923854673,1.4752809289489368,1.3645593560288818,0.06321757845878917,1.640830959912128,0.959860734569185,911
2589,-1.28,0.29,2.4,0.029,0.98944,3.16,-0.37,13.9,3,2.16,B,***,Reg 3,0.0,0.5708582358842158,0.657718291160438,1.0088769547903977,20.334445877429346,9.07539239262497,9.183621429678649,1.3096026663720528,1.727303756136471,4.376099880744477,1.9821308253753402,1.6712221139600012,0.6210335831284011,1.4079993344922919,0.8174272909194298,686
2590,0.12,0.26,2.3,-0.494,0.97982,2.85,0.63,10.2,2,2.62,R,*,Reg 1,7.142857142857142,0.24346337521852568,0.19049514112397514,8.011621557011479,19.629173032280775,9.057287476855638,1.8650462326405577,1.265243106974795,1.5878095398185739,10.01493096476675,1.6979582451334554,1.3645593560288818,1.211149736687527,0.9193314882329535,-0.42180449380814833,598
2591,0.54,0.04,1.7,-0.04,0.9942,3.68,1.27,11.4,1,1.84,B,Desc,Reg 3,7.142857142857142,0.6745208342570258,0.9640979253001343,11.412886824725508,15.15233343626117,8.949037603412059,7.900666372614652,1.329981036689827,1.9388869526389574,14.831597535978062,1.795058279278665,0.9649150833430776,0.32568643223478017,1.530542810237766,1.1998540452230102,492
2592,0.27,2.0,11.2,-0.159,0.99694,3.45,1.84,8.1,4,3.88,M,*,Reg 3,0.0,0.8446910799909894,0.8274750875776509,9.157458189220398,152.07634109038514,10.739415290380592,5.914715314356626,1.3412992811613824,1.8482918098957803,19.91510524729348,1.5131130693321755,1.9297524380738358,3.8275269305972413,1.7128024354240414,1.0470364199337714,539
2593,1.32,0.23,51.9,0.244,0.9986,3.26,0.54,10.3,2,1.94,M,*,Reg 1,14.285714285714285,0.1358325955850469,0.9507457094496994,19.32190014278343,18.948361625083457,20.256482609141234,13.799918057012016,1.348019343387575,1.7699582422366125,9.413190719336896,1.7062609816591756,1.3645593560288818,0.4078313529779718,0.6865032417828111,1.1859074881291383,306
2594,0.1,0.82,10.5,-0.227,0.99321,2.31,1.71,6.2,1,2.66,R,***,Reg 2,0.0,0.16087650293285105,0.5594148092802004,7.864627617792783,37.9374667711087,10.601924946777086,4.908729465822143,1.325819608460627,1.3098091475206675,18.68988653417182,1.32381599536442,0.9649150833430776,1.271692424742253,0.7471835571862675,0.655535976371396,467
2595,0.12,-0.54,-12.2,0.053,0.99114,3.2,0.45,11.2,2,1.26,R,**,Reg 1,7.142857142857142,0.3816542468796623,0.6344376400830033,8.011621557011479,7.657605134545402,6.623421838394329,9.65248213618789,1.3169895663122146,1.7444907082820547,8.830092430628156,1.7792429725518608,1.3645593560288818,0.031226783129900126,1.1511787645603853,0.7813883573348244,867
2596,-0.395,-0.12,18.9,0.059,1.01118,2.42,1.07,9.0,3,1.15,B,**,Reg 2,0.0,0.4089950339708699,0.9500285525353611,4.660220908440428,12.552138182956707,12.310270730569792,9.771521140982102,1.395949130456746,1.3710183469074333,13.22512428238453,1.5949577356238895,1.6712221139600012,0.010402158103182315,1.191716379051136,1.1851528761724692,762
2597,-0.23,-0.14,2.4,0.291,0.98006,3.09,0.88,8.0,2,5.42,MB,****,Reg 2,0.0,0.48240811996679633,0.6125785398615728,5.635722960760198,12.260198048925364,9.07539239262497,14.933832082267738,1.2664077542373047,1.6968077459318867,11.784244382398727,1.503744268573612,1.3645593560288818,9.014929805277795,1.2942980713137895,0.7463252863809791,1188
2598,0.45,0.34,19.8,-0.219,0.9976,2.41,-0.93,11.0,3,3.73,R,***,Reg 1,0.0,0.26472302872239584,0.606779916739737,10.633516894195843,21.566660754236345,12.500873086483402,5.0222172003419105,1.3439831931254627,1.365567250715605,2.2236392509490646,1.7632858204906776,1.6712221139600012,3.4392283578048772,0.9586560155720067,0.7368139317297316,701
2599,0.67,-0.76,1.8,0.031,0.9917,3.09,0.39,8.9,4,3.64,R,*,Reg 2,0.0,0.5522882572850696,0.8639998084100735,12.587299380017303,5.911129629915722,8.967034055989274,9.222247330558064,1.3193958988089562,1.6968077459318867,8.451716880778502,1.5860724583418742,1.9297524380738358,3.2162157132421414,1.384902323187652,1.0902310859213802,518
2600,0.335,0.34,57.0,1.027,0.992,3.17,0.66,14.3,1,4.68,MB,***,Reg 3,0.0,0.9999672568098181,0.5057530700663508,9.677762482030932,21.566660754236345,21.660162559663704,38.52961146032104,1.3206796084552703,1.7316164867813475,10.219653703625836,2.010447698938355,0.9649150833430776,6.249125769084203,1.863621373797897,0.5546891103567888,681
2601,0.28,0.45,-30.5,0.057,0.99442,3.16,0.49,9.8,2,1.58,R,**,Reg 1,0.0,0.8737381616025137,0.047815974283944684,9.236569311403342,24.546758463412502,4.094248436818747,9.731760413687725,1.3309005133275995,1.727303756136471,9.08694574947141,1.6643331580405663,1.3645593560288818,0.15529780112410213,1.7420088471472865,-1.804414925868978,517
2602,0.44,0.26,2.9,0.268,0.98913,3.85,-0.78,9.2,3,1.49,MM,*,Reg 1,14.285714285714285,0.2115152081180971,0.5429342504896786,10.548621493603738,19.629173032280775,9.166188129451914,14.373344911757007,1.3082420847179306,2.0032169796905306,2.7294208141024723,1.6125814240087801,1.6712221139600012,0.1108515989969128,0.8568489159341264,0.6256317597187244,156
2603,-0.62,-1.01,14.8,0.024,0.97507,3.12,0.48,17.2,3,2.51,MM,*,Reg 2,7.142857142857142,0.8682201654939994,0.37360262062891103,3.47927625780229,4.404713444238153,11.460500237838756,9.087411310734781,1.2415009952619258,1.7099440636008822,9.022387198339834,2.2048958420583435,1.6712221139600012,1.0522706424703288,1.736498378858791,0.2518179506014122,403
2604,0.365,0.14,48.4,-0.124,0.9941,3.41,-1.12,8.9,3,1.0,R,**,Reg 3,7.142857142857142,0.5237028999231743,0.3295538331112502,9.922751511180126,17.04435802070843,19.320379023197308,6.469029373392714,1.3295624615870671,1.832078887277662,1.6573202835586935,1.5860724583418742,1.6712221139600012,1e-08,1.3485754424792868,0.12635710437900088,583
2605,-1.11,-0.31,-97.8,0.615,0.9936,2.07,0.55,8.5,2,1.42,M,***,Reg 2,7.142857142857142,0.761628004920189,0.1751703983301549,1.5034771057538803,10.037500172807038,1e-08,23.968553557292367,1.3274636329980787,1.1651534710128268,9.479130156151516,1.5500220972125642,1.3645593560288818,0.0814501450304894,1.6263919732500662,-0.505682047025126,346
2606,0.835,1.27,-59.5,0.048,1.00929,3.16,0.52,7.1,3,5.91,R,**,Reg 3,7.142857142857142,0.9120544089181827,0.5418736336166586,14.160708681425136,64.42039899508917,1.326093401285504,9.553840246354822,1.3890598471425584,1.727303756136471,9.282002288549178,1.4166396180487606,1.6712221139600012,11.124433595964158,1.779802331008705,0.6236762796774111,782
2607,1.38,0.17,65.6,0.073,1.03446,2.82,-0.48,8.8,2,2.33,R,*,Reg 2,0.0,0.8397151818104422,0.6917908034388621,20.016029203758066,17.65675890256051,24.133645057612004,10.052115884872672,1.4734799280863933,1.5736540155794805,3.896333579751897,1.5771371239669638,1.3645593560288818,0.8163723763038956,1.7077491320669813,0.8679358247620206,577
2608,-2.05,0.49,0.9,0.033,0.9932,2.49,-0.16,9.4,2,1.56,R,*,Reg 3,0.0,0.8921695421801294,0.10458439439596057,1e-08,25.729692801047534,8.805716761947037,9.26095429046712,1.3257773734946576,1.4085854773017867,5.369346962708124,1.6300145765268128,1.3645593560288818,0.14477489052371956,1.760290046610286,-1.021531390508549,684
2609,0.32,1.45,-16.6,0.046,0.9958,4.2,0.45,8.9,2,2.2,M,*,Reg 1,7.142857142857142,0.34211320275321466,0.1762194072313702,9.556416316846391,79.61693292190606,5.960034498859837,9.514525343723465,1.3366251242742884,2.129550883229608,8.830092430628156,1.5860724583418742,1.3645593560288818,0.6645963097318914,1.0898882427800967,-0.4997106561725772,332
2610,0.32,1.17,4.9,0.036,0.99168,3.38,0.47,12.2,3,1.84,M,*,Reg 2,7.142857142857142,0.5352977016287922,0.13587546212214685,9.556416316846391,57.269353558791515,9.533890376431202,9.31916671601128,1.3193101848337792,1.8198244077984855,8.9580587948221,1.8569730500289119,1.6712221139600012,0.32568643223478017,1.363427043372592,-0.7597387061848389,598
2611,-0.07,0.36,20.8,0.031,1.0309,2.49,1.67,7.3,3,4.29,R,**,Reg 3,7.142857142857142,0.8374256212548868,0.6301322750972457,6.670129779320896,22.080206604480747,12.714370815818139,9.222247330558064,1.4624029232366378,1.4085854773017867,18.320721179774203,1.4364527413239319,1.6712221139600012,4.994816557168209,1.7054189251375973,0.7745788786945026,691
2612,-0.57,2.0,-69.0,0.055,1.0004,4.27,0.55,8.9,4,5.32,R,**,Reg 3,0.0,0.8321539752936956,0.33253829371254884,3.7268223917767322,152.07634109038514,0.7498707640644204,9.692080745422986,1.3551943614804092,2.15392866724335,9.479130156151516,1.5860724583418742,1.9297524380738358,8.611642135348196,1.7000415489550684,0.13537300522320328,583
2613,0.19,0.3,-30.7,-0.098,0.98184,2.94,-0.82,11.2,4,2.41,M,*,Reg 2,0.0,0.3337742030202663,0.10466792210564757,8.536818271917417,20.57512370979586,4.069951479214181,6.896875484159962,1.2749468910356139,1.6295384796644765,2.5894824830903977,1.7792429725518608,1.9297524380738358,0.9175247541879843,1.0765169220837447,-1.0207328787202412,224
2614,0.22,0.48,-54.8,-0.205,0.99998,3.24,0.52,18.1,1,1.76,R,*,Reg 3,0.0,0.3718000537362649,0.8772026072763683,8.76700635337258,25.42871931587405,1.6714955811891241,5.223941508392648,1.3535303772705438,1.7615099762992226,9.282002288549178,2.2618454173901497,0.9649150833430776,0.2666148283820144,1.1362136369803253,1.1053969096056977,640
2615,0.24,0.29,1.1,0.046,0.91473,2.98,0.39,11.5,3,5.82,R,***,Reg 3,0.0,0.28705243922179724,0.6601195631300955,8.922166332698326,20.334445877429346,8.841438509121177,9.514525343723465,0.1,1.6477454967398566,8.451716880778502,1.8029139084611698,1.6712221139600012,10.720362884187704,0.9982927466679116,0.821071676333314,448
2616,1.74,-0.69,1.5,0.028,1.02061,4.01,-0.9,12.5,3,1.0,M,**,Reg 2,7.142857142857142,0.9816913481445417,0.17417112742498175,24.43803383297795,6.418614221461491,8.913098929853687,9.164338876375055,1.4288849535197792,2.061930291983098,2.32065290653061,1.8796653730069162,1.6712221139600012,1e-08,1.846509808422685,-0.5114036632574491,241
2617,1.03,2.04,9.1,0.52,0.99326,2.97,0.3,10.1,2,1.11,B,***,Reg 2,0.0,0.12708603272666008,0.4147835479927795,16.139620737836363,159.40506134018318,10.32960160777692,21.099054090270528,1.3260307227700738,1.6432126553482544,7.899688519938283,1.6896147096012255,1.3645593560288818,0.005598039160120765,0.6640054409183115,0.3563878693264468,1079
2618,0.38,-0.32,7.2,0.046,0.96714,1.78,3.38,10.0,3,1.0,B,Desc,Reg 2,7.142857142857142,0.28231308511961595,0.7681485434635942,10.046394375144779,9.920086357072861,9.965687135207626,9.514525343723465,1.1985329469160033,0.961757902202306,37.38870278449953,1.6812297676358767,1.6712221139600012,1e-08,0.9900126368384823,0.9726385028384186,582
2619,-0.45,1.38,31.7,0.29,0.9906,2.16,-0.56,11.0,1,1.0,M,*,Reg 2,0.0,0.549824331330403,0.22158434331384957,4.355638783770358,73.32205909245815,15.158735737645067,14.90924016252272,1.3146566153068946,1.2214086674743965,3.564903852227385,1.7632858204906776,0.9649150833430776,1e-08,1.3818087252077942,-0.2706117333797101,523
2620,-0.54,-0.01,6.2,0.568,0.99807,2.54,0.41,13.8,3,2.97,R,**,Reg 2,0.0,0.896256662074157,0.5570982325456125,3.879433092214923,14.286602255562109,9.77677439608589,22.526047806196733,1.3458847069227977,1.4348170627346823,8.576921473606356,1.9749881704929977,1.6712221139600012,1.7909614587277665,1.7643182051171138,0.6513861438958379,879
2621,2.44,0.33,-42.1,-0.303,0.9969,2.93,0.29,12.9,3,1.0,R,**,Reg 3,0.0,0.46756991605344733,0.3586038448569616,34.29870986745362,21.31438440173779,2.804551333465997,3.8952810935371582,1.3411361011798613,1.6249548502581226,7.839502773469684,1.9095023581406307,1.6712221139600012,1e-08,1.2742304000337605,0.21084105812591186,542
2622,-1.26,0.62,6.4,0.041,0.9521,2.29,-0.3,10.2,3,2.26,R,***,Reg 2,0.0,0.10531092995047975,0.4658149541842854,1.0619614327780194,29.98237758798568,9.81441232632075,9.416592720399747,1.1013600754475672,1.2983702169524631,4.695905008320822,1.6979582451334554,1.6712221139600012,0.7327088716128716,0.6043688498529377,0.4724253083845285,329
2623,0.77,0.49,4.9,0.032,0.95363,3.63,-0.74,10.0,5,4.86,R,***,Reg 3,0.0,0.15051738981124507,0.5481170020629568,13.529822595498297,25.729692801047534,9.533890376431202,9.241590678133889,1.1124632288223928,1.91955610974634,2.8730415069360014,1.6812297676358767,2.1575230219663686,6.8753785838306705,0.7227019975847726,0.6351326861802197,777
2624,1.1,-0.71,-62.0,0.033,0.98962,3.33,0.49,12.4,2,3.21,R,*,Reg 1,0.0,0.7567901235904881,0.8619656137329461,16.88155776725025,6.269328811374686,1.158638316324413,9.26095429046712,1.3103907395884775,1.79921480612239,9.08694574947141,1.8721318274003516,1.3645593560288818,2.2538825781829384,1.6212171981536323,1.0878738575865414,615
2625,0.46,1.48,16.1,0.936,0.99746,2.6,0.74,9.6,4,1.95,M,Desc,Reg 2,0.0,0.711691751416821,0.8501916100316809,10.718752546459076,82.47755576686716,11.726649612202372,35.017478552824194,1.3434152216265656,1.465675390901231,10.77570750225907,1.6472632425698037,1.9297524380738358,0.41655339824784415,1.5721590898571949,1.074119874378127,388
2626,2.26,-0.23,6.8,0.344,0.9942,3.16,0.67,16.4,4,3.93,B,***,Reg 1,0.0,0.01011953718788039,0.7496958356939143,31.603869676500974,11.028246614949989,9.8899051131747,16.26620269660757,1.329981036689827,1.727303756136471,10.288354911806548,2.1530097519053117,1.9297524380738358,3.961573908154271,0.18598249532838548,0.9483222417617959,742
